trackIsexplicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,songIsLiked
1,625,548,5000,-15547,56,794,1,402,525,105990,1
1,618,747,10000,-14586,122,129,0,352,587,193939,0
0,382,355,9000,-10025,33,745,0,248,146,138419,0
0,571,938,3000,-3995,41,564,0,697,964,103112,0
0,520,852,0,-5866,54,2,0,73,234,140267,0
0,634,599,2000,-5447,36,28,0,197,312,112215,0
0,624,596,4000,-9804,31,475,203,119,896,120969,1
0,431,58,7000,-18132,44,887,0,94,145,111072,1
0,539,828,4000,-9108,35,0,421,154,562,105250,0
0,803,530,11000,-7531,42,103,0,74,669,122025,1
0,779,705,0,-3895,34,369,0,124,946,101022,0
0,810,571,10000,-7189,85,62,0,94,771,125994,0
0,708,680,9000,-8203,51,62,0,152,700,133947,1
0,529,606,11000,-4906,36,887,0,86,779,133940,0
0,486,484,4000,-9198,120,521,0,52,220,143306,1
0,696,663,3000,-6537,55,390,0,122,751,128098,0
1,862,631,7000,-4746,51,291,0,123,841,128978,1
0,801,589,7000,-5157,48,86,0,162,580,116934,1
0,648,570,5000,-8519,312,690,0,105,530,93806,0
0,619,758,6000,-7563,198,111,0,325,446,136833,0
0,619,510,9000,-8410,72,606,0,127,205,140303,1
0,471,366,4000,-8713,32,851,0,187,223,79376,1
0,525,400,0,-8482,25,154,0,76,203,77018,1
0,477,437,8000,-12051,62,879,23,246,553,128806,1
0,715,680,5000,-5785,105,256,0,283,785,108088,0
0,737,657,8000,-7889,87,175,0,125,642,114953,1
0,478,598,11000,-9215,90,41,0,352,525,139792,1
0,673,573,8000,-6744,96,176,0,148,671,76039,0
0,828,481,8000,-6280,53,75,0,81,953,119998,0
0,581,380,0,-11004,36,648,0,90,332,144917,1
0,617,597,6000,-6112,55,195,0,113,448,77497,1
0,754,585,11000,-7147,43,457,0,107,749,129928,1
1,464,492,1000,-7998,52,712,0,140,224,170161,0
0,698,725,8000,-6832,42,338,0,147,738,127979,1
0,629,662,1000,-7893,111,37,0,160,778,110041,1
0,857,786,0,-4161,47,136,0,116,768,112015,0
0,793,596,10000,-6234,46,456,0,105,583,110026,0
0,641,636,10000,-4318,41,289,0,125,285,89826,0
1,587,450,11000,-6156,24,255,0,74,151,81002,0
0,564,592,0,-6580,47,313,0,232,72,117748,1
0,322,211,0,-14664,33,784,0,109,247,125267,1
0,420,371,0,-10952,315,873,0,294,882,85539,1
0,669,452,0,-10582,54,95,0,80,834,96036,1
0,678,163,2000,-16594,60,909,805,94,507,139914,1
0,487,382,7000,-10889,30,42,0,411,714,116557,1
0,660,748,2000,-11206,28,99,5,283,972,143549,1
0,623,537,10000,-10014,72,332,0,96,905,166885,1
0,358,387,7000,-14342,32,746,12,119,495,181183,1
0,404,266,10000,-16688,33,716,133,107,491,88916,1
0,494,756,0,-8492,49,733,5,760,949,86895,0
0,378,638,10000,-5576,75,20,0,84,735,184086,1
0,557,660,2000,-7706,56,654,0,138,962,95252,1
0,590,976,11000,-4866,48,0,293,155,686,114996,1
0,695,295,9000,-8672,60,843,0,85,732,93574,1
0,439,52,9000,-16253,39,881,0,106,314,109382,0
0,778,570,9000,-8543,81,3,1,56,423,121039,1
1,704,478,9000,-6562,47,771,0,87,420,128788,1
0,719,922,11000,-6091,33,523,0,86,964,133113,1
0,559,638,4000,-5596,53,400,0,286,676,159757,0
0,720,720,6000,-5871,72,259,0,184,424,124002,0
1,877,560,7000,-3751,59,7,0,83,154,119971,1
0,761,419,3000,-10104,277,548,0,85,567,139483,1
0,665,613,2000,-6537,75,175,0,361,791,162010,0
0,601,197,6000,-13799,35,814,0,192,132,114955,1
0,733,696,9000,-5813,32,161,0,341,792,124999,1
0,591,746,8000,-7762,44,0,0,127,432,107965,1
0,514,671,2000,-7048,28,48,0,194,356,179934,1
0,670,413,11000,-8117,27,441,0,90,145,112011,0
0,570,694,0,-5607,26,248,0,158,493,130020,1
0,566,375,2000,-10933,28,394,24,97,244,87891,1
1,453,538,1000,-8212,63,449,0,190,516,122973,0
1,595,657,1000,-6498,183,462,0,437,718,156093,0
1,718,628,10000,-6007,223,543,0,116,722,92107,0
1,400,468,2000,-8646,33,244,0,103,248,112015,1
1,611,386,6000,-10716,29,101,0,175,189,115975,0
1,504,458,7000,-7870,38,214,0,116,169,125124,0
1,744,345,11000,-8992,30,809,0,112,179,109879,0
0,418,292,5000,-9636,53,988,891,117,327,148409,1
0,369,195,2000,-13836,36,935,0,347,143,92085,1
0,790,275,4000,-9038,30,788,0,90,780,114879,1
1,600,348,11000,-8418,32,682,0,119,532,84967,1
1,527,273,11000,-9569,32,888,0,173,479,88298,1
0,828,660,6000,-9669,33,508,403,75,904,113450,0
0,548,532,5000,-7596,32,186,0,217,405,85030,1
0,532,874,9000,-5183,48,8,12,452,361,91038,1
0,734,702,9000,-8340,99,74,731,212,200,160062,1
0,854,645,1000,-7225,87,4,0,98,385,115006,0
1,691,901,0,-5454,64,5,0,136,629,102050,1
0,586,835,11000,-5117,146,3,0,304,492,123936,1
0,672,855,9000,-3764,39,21,0,323,646,123056,1
0,683,888,11000,-5297,74,2,1,337,683,127061,1
0,661,937,10000,-3830,74,0,0,355,535,131001,1
0,762,692,5000,-3973,43,113,0,94,397,114906,1
0,666,493,4000,-7210,31,33,25,114,474,123924,1
0,294,662,7000,-7180,35,0,248,107,348,167712,1
0,481,458,2000,-9773,42,5,254,85,478,134217,1
0,804,661,9000,-4444,31,343,174,117,886,108967,1
0,801,336,9000,-13882,499,727,0,89,866,151967,1
0,556,872,6000,-7460,41,1,0,94,600,109900,0
0,765,623,7000,-4766,39,826,0,108,828,119560,1
0,755,520,3000,-5078,28,715,0,95,517,95047,0
0,467,473,2000,-8429,33,322,0,162,409,189962,0
0,507,582,0,-9069,439,895,0,133,304,78240,0
0,444,669,8000,-6727,125,66,0,124,440,183441,1
0,412,236,4000,-15159,37,830,6,147,119,140214,1
0,387,135,7000,-14398,51,929,0,94,210,82987,1
0,288,758,6000,-5692,37,6,0,303,619,97094,0
0,415,668,0,-6849,36,212,61,270,842,180048,1
0,579,558,2000,-6986,89,20,0,212,506,179949,1
0,499,810,5000,-5579,34,0,74,62,288,131051,1
0,505,698,0,-5563,29,330,88,96,599,115013,1
0,532,462,10000,-10710,30,279,196,101,485,80001,1
0,538,953,9000,-5611,56,23,1,113,740,100033,1
1,869,794,7000,-6725,236,222,0,46,933,112982,0
0,800,711,8000,-6418,127,119,865,86,820,85007,1
0,579,946,11000,-3850,48,2,4,96,588,126088,1
0,553,710,0,-6657,42,11,1,149,262,83026,1
0,534,870,9000,-4428,75,1,0,355,328,121841,1
0,731,450,6000,-8086,44,136,0,107,85,105989,0
0,852,437,9000,-8508,380,605,0,94,359,106438,1
0,527,804,10000,-4168,35,10,0,105,221,107486,1
0,729,675,2000,-5620,41,530,0,98,332,116016,1
0,461,730,9000,-3262,37,295,0,383,253,145197,1
0,524,803,9000,-5560,36,145,0,115,82,140003,1
1,570,865,7000,-4985,205,6,0,127,338,93288,0
1,617,932,6000,-3689,299,158,0,71,568,87130,0
1,402,378,1000,-8682,44,801,0,244,318,72753,0
0,704,225,6000,-14454,99,902,657,106,243,120006,1
0,250,691,10000,-7497,46,575,0,818,266,90092,1
0,430,916,4000,-5730,126,271,0,968,407,158927,1
0,456,377,5000,-9951,27,698,0,776,262,80935,1
0,343,333,8000,-10763,34,877,0,918,342,99414,1
0,362,402,6000,-10826,50,866,0,971,334,143805,1
0,445,539,4000,-10953,72,775,0,925,283,118224,1
0,536,858,6000,-4616,63,99,0,908,274,129929,1
0,289,819,6000,-5243,108,105,0,831,322,147959,1
0,446,767,1000,-7177,69,186,0,418,267,127968,1
0,553,590,4000,-12671,44,679,880,608,108,173952,1
0,722,282,5000,-7484,106,373,5,147,217,91367,1
0,385,372,0,-9266,87,823,0,152,484,77010,1
1,539,804,10000,-5504,172,2,0,463,798,85752,1
1,775,736,1000,-8071,247,319,1,127,362,100988,0
0,717,568,0,-9328,425,454,3,159,355,166042,0
0,811,402,4000,-4908,40,103,0,78,815,86023,0
0,421,980,1000,-4229,212,0,1,237,435,165193,1
1,637,973,9000,-3386,112,0,0,104,800,150223,1
0,551,928,1000,-4776,36,0,0,145,736,145057,1
0,417,824,11000,-4524,105,1,0,343,642,137836,0
0,646,813,6000,-5290,28,1,0,144,821,112115,1
0,257,409,7000,-10828,36,899,2,109,79,145759,0
1,471,735,11000,-6685,58,0,122,101,636,180127,0
1,472,909,7000,-5349,58,0,2,644,388,155311,1
0,232,800,4000,-6853,53,0,24,128,224,201100,0
0,545,953,2000,-3737,70,1,0,260,591,111121,0
0,663,839,0,-4453,69,0,0,80,750,135155,0
0,538,969,11000,-5626,90,417,1,119,928,138652,1
0,365,887,0,-4579,41,2,0,92,916,150718,1
0,340,987,5000,-4119,180,32,99,746,368,168645,1
0,415,657,9000,-6758,29,52,55,233,690,115752,1
0,340,922,3000,-5189,180,12,0,226,532,125363,1
1,323,806,7000,-6554,76,31,0,181,548,124615,1
0,421,758,4000,-8945,42,6,67,90,767,103659,1
0,761,553,1000,-8318,156,296,0,194,367,87487,1
0,464,417,0,-9345,25,136,22,97,479,67528,1
1,348,875,11000,-4758,199,34,0,117,407,169152,1
0,535,948,6000,-4190,35,2,0,376,778,103183,1
0,661,730,6000,-6779,57,53,0,140,530,95027,1
0,216,882,11000,-5176,43,1,0,308,656,189286,0
0,287,721,9000,-5810,38,7,0,328,763,169252,1
1,456,690,0,-8092,44,21,0,99,512,77660,1
0,630,432,4000,-9453,26,846,1,386,238,105011,0
0,505,898,7000,-4906,32,0,2,173,731,118929,0
0,343,890,7000,-5759,65,0,0,91,525,100061,1
0,285,807,2000,-4741,52,1,3,317,542,132206,0
1,449,872,11000,-4992,50,0,0,64,788,130220,1
0,304,939,1000,-5836,54,0,6,136,402,96954,1
0,511,943,2000,-4934,53,1,18,187,531,127283,1
0,585,694,2000,-6632,39,0,14,72,785,127966,1
0,443,865,4000,-4547,39,7,0,468,474,110008,1
0,358,585,6000,-8762,78,327,0,86,407,185681,0
0,349,662,11000,-6873,40,1,908,136,554,169926,1
0,774,120,4000,-19642,111,99,896,115,50,143957,1
0,315,304,6000,-11834,34,451,897,340,111,140030,1
0,648,216,8000,-13632,34,972,950,113,135,136124,1
0,642,146,3000,-17685,51,953,904,82,53,130023,1
0,481,883,4000,-5554,63,0,558,145,460,135937,1
0,339,932,4000,-5017,57,1,114,255,586,128291,1
0,525,294,8000,-8103,33,933,761,115,103,130065,1
0,619,349,0,-14316,32,429,934,96,135,84998,1
0,718,153,6000,-15095,52,910,908,113,253,79987,1
0,691,127,11000,-24738,38,976,945,86,433,110017,1
0,785,283,7000,-11446,60,835,926,440,238,132045,1
0,540,226,5000,-16763,31,765,902,93,72,107043,1
0,785,267,9000,-12158,91,603,894,699,893,147989,1
0,623,138,2000,-19669,31,849,881,437,208,106015,0
0,754,114,7000,-23879,53,834,921,102,134,120065,1
0,502,42,7000,-23799,33,956,917,63,75,78011,1
0,541,204,8000,-21210,64,821,692,117,219,140015,1
0,647,230,8000,-15640,40,750,824,352,220,135938,1
0,491,78,9000,-14207,49,589,908,96,71,79640,1
0,566,162,9000,-19785,90,912,950,213,241,119987,1
0,541,125,0,-16644,28,925,846,118,127,63990,1
0,798,556,11000,-8597,30,527,0,95,627,109994,1
1,701,728,2000,-5226,46,17,0,170,696,91071,1
0,555,536,7000,-8233,45,669,0,62,203,118057,0
0,434,302,10000,-10117,37,766,0,149,173,121645,1
1,776,503,0,-5732,237,874,0,112,473,110134,1
1,769,323,3000,-12887,52,678,0,116,574,94977,1
0,501,95,0,-15605,43,770,0,298,204,108741,1
0,686,445,0,-7189,39,484,1,175,626,145500,0
0,826,299,9000,-7721,44,310,95,75,215,97012,1
1,707,707,11000,-6161,37,30,0,127,231,104039,1
0,606,478,7000,-6035,27,872,0,106,266,77086,1
1,686,507,1000,-7097,35,626,0,383,690,168955,1
1,273,517,9000,-5853,31,80,0,98,160,168213,1
0,576,457,0,-6473,30,143,0,91,301,138984,1
0,639,297,7000,-11180,33,938,83,180,292,113989,1
1,809,737,1000,-5186,108,44,0,341,367,80025,1
0,632,610,2000,-8916,32,323,0,287,911,176107,0
0,714,728,10000,-4595,46,298,0,106,901,114996,1
0,548,816,0,-4209,46,122,0,335,557,95390,1
0,720,715,11000,-4652,40,258,56,107,357,107041,1
0,645,721,5000,-4394,33,357,143,204,880,182928,0
0,559,535,3000,-7723,39,719,0,95,402,141960,0
0,507,294,2000,-10000,40,896,0,96,386,114199,0
0,829,644,9000,-7696,42,354,51,94,896,105993,0
0,707,811,4000,-5298,30,311,15,131,899,113971,0
0,721,479,9000,-9669,226,321,1,182,902,164948,0
0,417,202,0,-10976,35,935,0,108,323,118029,1
0,448,838,4000,-5257,55,210,0,131,254,139863,1
0,676,771,8000,-3675,48,23,0,102,569,99048,0
0,575,621,10000,-8164,32,39,4,141,270,101987,0
0,530,512,7000,-9261,25,615,4,129,411,95946,1
0,567,267,4000,-6502,29,839,0,89,59,110011,0
0,758,436,0,-7269,41,618,0,335,605,104959,0
0,535,521,0,-5942,27,0,371,190,457,140026,0
0,566,846,7000,-6904,35,0,0,121,860,160020,0
0,603,621,2000,-7140,26,328,0,119,700,94022,0
0,653,869,5000,-3725,38,128,0,46,697,122017,0
0,306,347,2000,-8500,33,172,0,48,51,120996,0
0,535,231,6000,-10827,31,475,0,102,291,133625,1
0,468,197,4000,-11727,33,658,0,109,249,144212,1
0,537,383,2000,-6528,24,747,0,356,339,104252,1
0,516,595,5000,-4630,31,27,0,109,222,119972,1
0,624,673,4000,-4017,26,0,0,104,458,121986,1
0,386,407,6000,-7095,26,234,0,99,456,69387,1
0,427,262,7000,-8541,27,746,0,68,228,104085,1
0,554,842,5000,-4113,39,287,0,106,348,114036,1
0,375,930,2000,-2631,56,0,0,318,491,147124,1
0,389,537,10000,-6761,30,200,0,125,383,127964,1
0,624,647,3000,-4680,33,16,3,221,379,136022,1
0,671,156,8000,-16288,37,804,51,113,201,94080,1
0,440,236,11000,-7712,27,880,0,108,329,83935,1
0,560,825,11000,-3862,37,323,0,161,268,94931,1
0,371,666,0,-3336,30,244,0,151,449,185476,0
0,784,814,6000,-2436,46,55,0,194,728,129960,1
0,632,436,1000,-9823,346,840,0,141,118,94170,0
1,721,533,11000,-13558,303,80,0,234,622,174041,0
1,765,327,6000,-8029,277,571,47,78,292,74931,1
0,826,436,1000,-9583,55,441,615,96,272,119051,1
0,538,874,4000,-4294,90,18,1,76,294,145143,1
0,708,949,1000,-4191,73,14,3,311,143,128027,1
0,830,429,11000,-7245,348,200,361,77,426,157029,0
0,934,521,2000,-11706,42,442,41,59,850,104091,1
0,839,620,7000,-9409,81,36,672,91,526,106030,1
0,779,837,9000,-4607,65,295,851,95,779,169032,1
0,178,266,5000,-13561,43,990,11,750,123,72917,1
0,363,115,2000,-17325,68,976,0,99,231,134424,0
0,294,170,8000,-14452,37,924,885,97,122,89231,0
0,365,292,4000,-14871,87,993,402,112,228,69993,1
0,403,263,2000,-19718,31,799,3,218,853,94913,1
0,618,431,0,-13454,40,442,810,30,749,102307,1
0,360,3,6000,-35441,44,994,897,55,180,72892,1
0,250,125,0,-25418,44,989,897,101,209,134228,1
0,257,109,7000,-21356,59,900,867,76,307,75020,1
0,357,73,7000,-25872,38,987,919,129,353,63945,1
0,499,351,9000,-11509,44,951,0,118,618,90666,1
0,117,49,2000,-25341,36,870,291,87,66,76490,1
0,354,96,0,-23448,45,981,904,112,200,129318,1
0,429,535,3000,-11043,37,815,930,75,926,81182,1
0,376,812,9000,-8160,36,680,927,55,952,80305,1
0,354,716,9000,-5645,66,774,930,56,820,163925,0
0,212,301,2000,-12505,38,963,3,130,79,84025,1
0,162,209,2000,-18823,40,802,899,109,66,56872,1
0,246,106,7000,-18987,58,878,897,123,322,78200,1
0,172,11,0,-40404,43,995,942,124,114,71925,1
0,179,126,2000,-17491,36,648,539,262,72,140938,0
0,686,209,10000,-23246,49,958,9,94,960,132136,1
0,455,304,2000,-14596,47,872,38,370,668,84718,0
1,558,652,10000,-5920,293,79,0,69,606,201765,1
1,649,562,0,-7194,46,147,0,169,347,128038,1
1,767,756,7000,-5402,98,312,0,74,856,160053,0
1,655,814,5000,-5472,82,69,0,107,690,180082,1
1,696,700,2000,-5573,66,143,0,43,771,136207,0
0,259,30,7000,-27291,55,994,895,109,681,157791,0
0,315,40,6000,-25965,49,989,894,91,125,80957,1
0,219,120,3000,-15146,43,990,97,72,50,89535,0
0,217,68,5000,-19640,45,980,0,93,48,140090,1
0,210,167,5000,-17030,40,977,0,96,57,93041,1
0,161,160,1000,-17595,48,983,0,94,46,72483,1
0,408,156,8000,-11149,42,984,0,72,186,114547,1
0,674,403,2000,-13814,211,530,4,111,618,117946,0
0,659,382,11000,-9929,35,715,162,175,742,141072,0
0,660,329,7000,-7440,43,615,0,332,513,68038,1
0,589,481,0,-4801,28,273,0,98,176,93568,1
1,686,635,11000,-7695,60,393,0,98,335,95041,1
0,559,320,6000,-7694,41,64,132,173,497,147366,0
0,646,653,6000,-5060,48,329,0,132,337,125991,1
0,677,470,0,-8170,33,647,0,416,525,122089,1
1,789,618,3000,-7815,328,358,0,361,774,133961,1
1,765,690,0,-6618,152,46,0,159,858,90965,1
1,585,724,9000,-5611,96,445,0,100,547,162050,1
0,637,929,4000,-3593,49,1,0,344,902,80974,1
0,829,368,4000,-8626,131,199,50,353,202,100027,1
0,916,720,0,-8548,100,360,0,95,760,103312,1
0,776,559,6000,-8375,103,110,0,67,758,122242,1
0,929,463,9000,-8651,308,142,0,63,757,124084,1
0,655,675,1000,-9352,59,272,23,727,587,77589,0
0,671,256,7000,-10743,38,608,0,73,694,115871,1
0,785,562,10000,-7784,51,5,0,45,614,129024,1
0,578,386,6000,-11464,27,208,45,307,569,154902,0
0,716,719,4000,-7016,170,104,1,113,540,110953,1
0,811,719,9000,-6553,49,12,0,74,865,103979,1
0,615,534,9000,-6719,38,106,0,60,193,135917,1
0,552,702,9000,-5707,157,117,0,105,564,169994,1
0,753,678,5000,-5421,64,85,0,130,583,96006,0
0,532,623,5000,-9208,33,538,0,92,403,89937,1
0,359,543,7000,-7582,91,492,0,118,453,68534,1
0,583,670,8000,-7289,64,37,0,126,498,140061,1
0,598,786,2000,-5572,38,2,1,117,456,95019,1
0,584,557,6000,-6371,34,12,0,57,767,154008,1
0,455,623,8000,-3878,28,73,0,146,208,163893,1
1,631,518,0,-8771,30,274,0,88,205,93023,1
0,626,790,2000,-4302,31,135,0,98,416,119082,1
0,470,494,4000,-8672,34,302,0,67,52,144039,1
0,750,404,9000,-10178,68,216,0,91,49,95045,1
0,647,785,7000,-5414,165,56,0,148,943,160015,1
0,567,686,7000,-6139,175,31,0,73,716,172014,1
0,476,189,11000,-13777,32,904,0,254,324,115851,1
1,462,240,0,-12077,37,920,0,113,320,171319,0
0,492,415,5000,-8923,73,921,0,367,210,86048,0
0,617,604,3000,-7790,34,591,0,334,855,159861,0
0,450,442,9000,-12718,35,493,5,134,812,208282,1
0,657,435,10000,-15707,55,739,0,167,771,135975,1
0,748,670,7000,-8970,41,415,0,170,965,129375,1
0,734,578,0,-11577,37,297,10,76,929,131039,1
0,826,428,7000,-10224,71,210,0,148,637,117037,1
0,708,608,7000,-11801,31,354,0,123,950,101294,1
0,704,814,4000,-7399,56,391,4,278,818,124041,1
0,852,633,0,-10031,45,378,0,74,973,133983,1
0,769,361,9000,-14780,38,755,5,73,813,131056,1
0,706,677,3000,-10247,44,262,3,96,920,123953,1
0,629,329,7000,-13284,26,923,7,99,308,78687,1
0,356,115,6000,-16655,41,995,907,125,132,85742,1
0,135,61,1000,-24616,40,991,898,83,78,69292,1
0,428,93,1000,-19505,43,995,873,159,245,104470,1
0,265,17,7000,-32287,39,994,938,74,102,132968,1
0,382,66,2000,-20245,44,996,890,170,238,146080,1
0,378,93,4000,-19893,45,996,937,256,106,93113,1
0,411,120,7000,-18911,37,991,845,115,109,124042,1
0,660,278,7000,-14121,29,729,0,98,716,108178,1
0,735,654,10000,-13142,34,307,0,41,979,137709,1
0,593,421,0,-14343,29,289,0,130,598,96985,1
0,794,579,9000,-9882,30,254,0,51,964,122550,1
0,542,746,2000,-9894,37,182,881,45,523,103900,1
0,338,315,7000,-14912,44,744,0,125,506,205386,1
0,437,416,7000,-10577,27,209,17,294,165,136410,1
0,633,480,9000,-10536,52,577,0,203,624,63809,1
0,577,764,4000,-5618,33,633,13,392,942,150630,1
0,617,520,10000,-6121,43,700,0,349,195,124136,1
0,758,458,1000,-6610,68,850,0,86,713,120984,1
0,509,385,7000,-10751,27,454,0,231,261,143299,1
0,683,363,2000,-7073,33,833,0,65,324,94015,1
0,613,630,9000,-6135,52,495,0,329,599,92395,1
0,803,406,2000,-11662,109,784,1,101,566,93955,1
0,772,366,3000,-13458,53,860,69,111,677,96577,1
0,537,642,0,-7053,35,6,1,111,705,176068,0
0,372,841,9000,-7184,206,0,0,63,322,143283,1
0,760,891,11000,-5852,37,22,86,298,966,120264,1
1,391,951,6000,-7419,69,12,0,87,468,157660,0
0,253,352,8000,-11509,35,883,1,66,99,141970,0
0,845,583,9000,-5948,77,114,0,100,842,149941,0
0,0,138,10000,-23307,0,964,0,0,0,0,0
0,716,732,0,-7168,38,110,52,136,375,95003,0
0,633,875,11000,-6894,52,113,0,104,905,165044,1
0,634,471,2000,-9350,42,181,0,73,607,171970,1
1,623,931,9000,-4652,49,5,0,113,963,100072,0
0,387,922,9000,-5192,67,4,0,187,417,146478,0
0,622,846,11000,-4831,31,3,0,98,914,110683,1
0,522,889,1000,-4137,46,3,0,345,852,144499,0
0,593,333,9000,-14342,46,358,0,245,258,103537,1
0,455,881,11000,-5587,40,0,0,110,201,137949,1
0,580,972,11000,-4274,58,3,0,296,926,105492,0
0,371,914,11000,-4917,81,0,0,85,394,134982,1
0,454,778,9000,-4225,44,9,0,42,704,127158,1
0,472,922,9000,-3822,83,0,0,286,456,104872,1
0,599,946,8000,-4192,37,0,0,97,653,108934,0
1,581,746,10000,-5495,42,14,0,594,455,101881,0
1,346,824,2000,-5054,134,4,0,356,116,169002,1
0,850,686,8000,-7769,36,669,99,101,968,115030,1
1,669,737,6000,-4603,52,404,0,182,347,149926,0
1,660,790,9000,-4344,53,282,0,299,556,111071,0
0,389,597,7000,-8436,30,534,406,144,506,143943,1
0,424,615,9000,-6217,32,15,0,84,155,77935,1
0,423,913,8000,-5354,65,0,0,269,596,146995,1
0,581,210,8000,-10426,32,768,0,369,452,80099,1
0,571,655,11000,-7576,30,127,0,165,633,85986,1
1,438,266,7000,-12863,36,922,0,148,116,120075,1
0,343,503,6000,-6018,62,24,1,420,500,146110,1
0,662,403,8000,-10404,243,550,0,179,409,78024,1
0,746,509,11000,-7604,31,14,0,98,377,126032,1
0,555,692,2000,-7811,38,23,1,160,564,153016,1
0,800,126,7000,-19824,42,918,98,111,607,108074,1
0,513,318,0,-10451,31,796,0,177,249,81923,1
0,557,534,0,-9095,74,500,0,705,357,170025,1
0,753,534,2000,-4661,27,33,0,97,847,96073,1
0,588,599,10000,-7094,62,831,0,106,199,133962,1
0,704,599,6000,-7349,53,443,0,147,789,128023,1
0,662,384,11000,-9147,29,405,0,112,179,75018,1
0,236,582,1000,-7592,34,58,2,340,265,67131,1
1,722,508,11000,-9646,71,271,0,247,401,93054,1
0,697,395,6000,-13580,28,428,653,173,876,113589,1
0,609,585,7000,-10471,35,305,0,117,261,105981,1
0,425,913,6000,-4695,56,6,0,140,842,167050,1
0,391,179,4000,-17713,53,953,37,355,406,78814,1
0,519,819,11000,-6010,37,0,0,345,706,135101,1
0,395,37,0,-16059,39,969,0,128,243,82977,1
0,494,587,9000,-7323,32,5,0,89,605,131774,1
0,669,846,7000,-5384,29,3,820,65,552,107034,1
0,343,990,2000,-3214,460,10,0,193,195,187894,1
0,466,976,9000,-4104,105,1,0,72,541,98377,1
0,605,904,7000,-3516,36,2,0,141,931,97559,1
0,465,841,11000,-5767,63,4,0,109,689,168743,1
0,454,873,2000,-5072,122,0,0,84,562,159814,1
0,467,757,3000,-5093,33,80,908,87,433,82282,1
0,302,914,2000,-4724,51,34,0,305,758,97953,1
0,639,797,11000,-3443,69,0,0,72,610,111529,1
0,392,850,11000,-4662,51,0,17,146,500,169509,1
0,532,836,4000,-3989,74,2,0,277,947,164839,0
0,611,846,11000,-5900,43,5,0,78,751,103912,1
0,646,677,0,-9477,43,33,0,130,588,128125,1
0,586,804,5000,-4778,31,3,0,289,484,142034,1
0,763,494,11000,-6857,48,965,1,173,347,88011,1
1,517,663,6000,-6688,37,146,0,322,146,174032,1
0,734,500,8000,-7246,28,803,0,136,449,131954,1
0,721,296,2000,-9869,39,479,0,108,180,110063,1
0,417,282,9000,-18222,246,916,15,234,308,168316,1
1,660,139,6000,-16338,32,964,0,105,312,79975,1
0,410,169,3000,-11422,48,847,3,117,208,89494,1
0,531,198,9000,-15811,39,952,2,119,437,128038,1
0,341,754,0,-5849,126,229,0,89,164,94819,1
0,447,393,5000,-8650,38,785,0,280,564,73139,1
1,736,736,0,-7597,64,136,0,75,333,120020,1
1,727,698,8000,-9676,365,570,0,110,356,92915,0
1,395,691,10000,-5641,190,201,0,112,312,91980,1
1,726,828,7000,-5191,71,105,0,87,307,125002,1
1,692,792,7000,-5984,245,130,0,255,566,129883,0
1,747,651,0,-8330,30,399,0,90,145,107990,1
1,577,514,2000,-6407,39,43,0,84,479,64822,0
0,683,534,4000,-10348,189,519,247,148,284,150469,1
1,923,648,1000,-5278,222,201,0,102,771,125043,1
0,367,111,4000,-14084,97,978,0,89,198,82642,0
1,599,734,3000,-7568,413,196,0,187,133,211842,1
1,762,609,8000,-5934,36,42,0,250,266,99971,1
0,771,882,7000,-6588,154,109,2,124,351,119909,0
0,860,704,0,-9315,225,71,574,642,64,122072,1
1,666,652,7000,-5956,30,6,0,221,666,128027,1
0,854,446,1000,-8957,198,313,215,156,570,92545,0
0,853,351,7000,-10198,241,390,0,752,282,118028,0
0,547,235,3000,-13296,377,698,6,107,454,61735,0
0,540,773,0,-6508,42,711,0,267,546,131960,0
0,612,112,4000,-22242,34,898,870,221,163,127947,1
0,533,136,5000,-24323,32,929,899,105,202,139930,1
0,740,205,3000,-17186,45,784,921,140,52,132029,0
0,634,127,0,-19359,86,881,871,138,59,75004,1
0,801,271,11000,-16513,77,876,898,101,317,119960,1
0,453,169,0,-18173,53,754,867,167,49,157456,1
0,759,295,5000,-12876,39,691,859,84,121,135999,1
0,641,163,5000,-19248,39,885,900,110,75,100049,1
0,539,256,1000,-19437,45,904,838,112,265,125879,1
0,624,26,11000,-22672,54,911,934,110,65,131991,1
0,619,67,4000,-21909,36,947,806,205,103,127990,1
0,536,117,8000,-24096,53,792,916,114,39,79049,1
0,505,267,6000,-16274,32,808,961,94,113,80007,1
0,700,218,2000,-12003,29,786,802,144,76,110017,1
0,486,69,0,-22872,33,993,962,123,78,129890,1
0,556,265,9000,-16768,27,585,915,103,111,140018,1
0,677,119,7000,-17540,101,669,906,104,85,74919,1
0,615,154,8000,-22453,32,967,930,169,173,120016,1
0,789,311,9000,-12774,66,681,956,145,824,127126,1
0,535,27,8000,-18672,50,964,931,120,71,74057,0
0,669,144,0,-16322,37,970,936,98,89,71012,0
0,622,256,8000,-24755,37,807,899,87,106,119988,1
0,691,258,3000,-12031,44,954,921,103,285,116126,1
0,466,304,9000,-14139,33,982,841,147,162,69967,0
0,773,199,0,-13869,35,844,650,95,93,136078,1
0,438,131,1000,-15909,39,794,914,106,127,70012,1
0,487,172,8000,-19330,32,705,936,147,159,140006,1
0,594,152,5000,-19754,36,949,611,78,55,73964,1
0,595,259,3000,-16452,34,853,870,118,187,144021,1
